date,stock_code,action,shares,price,cost,cash_after,proceeds,profit,profit_pct
2025-06-09,002603.SZ,SELL,2300,14.481649800509938,,77481.73494662685,33264.49440826933,-449.3838633676569,-0.01332934347531643
2025-06-09,600036.SH,BUY,600,42.79385630923561,25684.991676283837,51796.74327034301,,,
2025-06-09,600745.SH,SELL,1400,32.697269999999996,,97513.41223894301,45716.668968599995,-4467.465031400003,-0.0890214630663947
2025-06-09,601111.SH,SELL,3200,7.992,,123054.56551894301,25541.15328,1324.9612800000032,0.05471385757100057
2025-06-09,601898.SH,SELL,2500,10.122620443821377,,148328.21811205405,25273.652593111023,-591.1900349406678,-0.022856896654746828
2025-06-09,601668.SH,SELL,400,5.374950686039167,,150475.40341211297,2147.1853000589267,8.206512440480765,0.0038366497545391526
2025-06-09,600887.SH,SELL,200,28.29417390260261,,156126.8817074188,5651.478295305844,348.29082167834895,0.0656757513119012
2025-06-09,603288.SH,SELL,200,41.79971426243243,,164475.95663419706,8349.074926778254,-65.38752745732018,-0.007770850225186537
2025-06-09,600029.SH,SELL,3100,5.96403,,182940.41459329706,18464.4579591,125.13695910000388,0.006823423784337703
2025-06-09,000651.SZ,SELL,500,42.889408907881574,,204357.2409314477,21416.826338150662,44.8283582562799,0.0020975277228854313
2025-06-09,000776.SZ,SELL,2600,16.19063743327954,,246398.17390345002,42040.93297200232,38.226664126217656,0.0009101000265558987
2025-06-09,000538.SZ,SELL,400,55.665614949051665,,268635.4737632972,22237.29985984716,93.5343221992589,0.004223957395151957
2025-06-09,600085.SH,SELL,300,37.13778325492459,,279762.32500430517,11126.851241007957,105.38553148846586,0.00956184361191107
2025-06-09,601985.SH,SELL,1600,9.288755260454879,,294605.01281009126,14842.68780578606,-348.1689709319653,-0.022919640152593616
2025-06-09,600115.SH,SELL,1900,3.9660300000000004,,302130.67371599126,7525.6609059,127.2699059000006,0.017202376286952203
2025-06-10,600588.SH,SELL,1700,13.72626,,325434.98068139126,23304.3069654,127.15296540000418,0.005486133690098629
2025-06-10,600115.SH,BUY,30100,4.03403,121460.7514508262,203974.22923056508,,,
2025-06-11,000776.SZ,BUY,4600,16.447018814392997,75679.13149252659,128295.09773803849,,,
2025-06-11,600009.SH,BUY,1400,32.293550769867544,45225.34002349876,83069.75771453974,,,
2025-06-11,600600.SH,SELL,100,70.82094437207803,,90142.64542897917,7072.887714439433,-300.8712838947067,-0.040802972264577506
2025-06-12,000538.SZ,BUY,600,56.06223651284712,33647.437810036856,56495.20761894232,,,
2025-06-12,601318.SH,BUY,400,52.460271436095496,20990.435991338818,35504.7716276035,,,
2025-06-13,300347.SZ,BUY,200,52.24798781532566,10453.574068356773,25051.197559246728,,,
2025-06-13,601006.SH,SELL,300,6.377573296387366,,26961.98229457735,1910.7847353306188,-49.82222014507602,-0.02541163082479621
2025-06-13,600009.SH,SELL,1400,31.54079390983189,,71061.6895234261,44099.707228848754,-1111.2638489658057,-0.02457951737097532
2025-06-13,600547.SH,BUY,800,31.72442632690807,25387.49991244899,45674.18961097711,,,
2025-06-13,600188.SH,BUY,1300,12.28620676078739,15977.184260785669,29697.005350191444,,,
2025-06-13,600346.SH,SELL,500,14.639719407894738,,37007.34923652368,7310.343886332237,139.99931396381726,0.019524767959313623
2025-06-16,600309.SH,SELL,1100,54.07587,,96413.47774242368,59406.1285059,185.0264234138158,0.0031243326602754117
2025-06-16,000423.SZ,SELL,300,51.585172078187206,,111868.91114876934,15455.433406345668,-115.73405096269016,-0.007432586623963777
2025-06-16,601398.SH,BUY,6000,6.881179933506909,41299.608827304866,70569.30232146448,,,
2025-06-16,601377.SH,BUY,4400,5.956533625685199,26216.651656974784,44352.650664489694,,,
2025-06-16,002230.SZ,SELL,300,47.75065298635564,,58659.22380573171,14306.573141242014,-260.0628114648498,-0.01785331989549195
2025-06-16,600030.SH,BUY,800,26.474522245227295,21186.18758111986,37473.036224611846,,,
2025-06-16,601607.SH,SELL,700,17.55263650975557,,49743.90888221687,12270.872657605021,-440.8311343003952,-0.034679154070684726
2025-06-17,601898.SH,BUY,1700,10.539319052178076,17922.41366568408,31821.495216532792,,,
2025-06-17,600900.SH,BUY,300,29.95790527237923,8990.935563069394,22830.5596534634,,,
